,video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
39174,Len0qLhmhL0,18.06.06,Bullet For My Valentine - Letting You Go,bulletvalentineVEVO,10,2018-06-03T23:00:01.000Z,"Bullet|""For""|""My""|""Valentine""|""Letting""|""You""|""Go""|""Spinefarm""|""Records""|""UK""|""Rock""",476599,26738,1070,2329,https://i.ytimg.com/vi/Len0qLhmhL0/default.jpg,False,False,False,"Pre-order now from http://bulletformyvalentine.comFollow Bullet For My Valentine onhttps://www.facebook.com/BulletForMyV...https://twitter.com/bfmvofficialhttps://instagram.com/bfmvofficial/http://www.bulletformyvalentine.com/Music video by Bullet For My Valentine performing Letting You Go. © 2018 Bullet For My Valentine, under exclusive license to Universal Music Operations LimitedDirected by, Stuart T BirchallProduced by: Numinous Pictures www.numinous-pictures.comhttp://vevo.ly/d1Fe3fLyricsI don’t understand just why you wanna keep me guessingWhat I’ve done or what I’ve said to makemake you feel this wayI get the feeling this is never getting any betterSeems to me we need to draw a lineFor everybody’s sakeBefore it washes us away  First you wanna hate meThen you wanna love meThis is how I’m feelingI’m just letting you knowDon’t wanna hear itI aint gonna fake itThis is how I’m feelingNow I’m letting you go  Coldest heart I’ve ever knownNow I’m better off aloneFirst you wanna love meThen you wanna hate meThis is how I’m feelingNow I’m letting you letting you go  So I know this hasn’t gone the way that we expectedYou had to try and make a fool of meAnd leave a bitter tasteI try to compromise with open eyes but we’re disconnectedSeems to me we need to draw a lineFor everybody’s sakeBefore it washes us away"
39191,aJOTlE1K90k,18.06.06,Maroon 5 - Girls Like You ft. Cardi B,Maroon5VEVO,10,2018-05-31T04:00:00.000Z,"Maroon|""Girls""|""Like""|""You""|""Interscope""|""Records*""|""Pop""",47778378,2178332,36133,128810,https://i.ytimg.com/vi/aJOTlE1K90k/default.jpg,False,False,False,"Girls Like You” is out now.http://smarturl.it/GLY For more, visit: https://www.facebook.com/maroon5 https://twitter.com/maroon5 https://www.instagram.com/maroon5 Sign up for updates: http://smarturl.it/Maroon5.NewsMusic video by Maroon 5 performing Girls Like You. © 2018 Interscope Recordshttp://vevo.ly/51VylS"
39200,592KTCoUuUg,18.06.06,Kesha - Hymn (Official Video),keshaVEVO,10,2018-05-31T14:00:01.000Z,"Hymn|""Kemosabe Records/RCA Records""|""Kesha""|""Pop""",1061171,68701,1742,4109,https://i.ytimg.com/vi/592KTCoUuUg/default.jpg,False,False,False,"Get the new album 'Rainbow' featuring “Woman”, “Praying”, “Hymn” and more!Download on iTunes: http://smarturl.it/iKRainbow?IQid=ytStream on Spotify: http://smarturl.it/spKRainbow?IQid=ytApple Music: http://smarturl.it/apKRainbow?IQid=ytAmazon Music: http://smarturl.it/azKRainbow?IQid=ytGoogle Play: http://smarturl.it/gpKRainbow?IQid=yt Watch the official video for “Praying”:http://smarturl.it/vPraying?iQid=yt Watch the official video for “Woman”:http://smarturl.it/vWoman?IQid=yt Kesha is on tour with Macklemore this summer! Check out the tour dates for “The Adventures of Kesha and Macklemore” here:https://www.ticketmaster.com/artist/2443171 Follow Kesha: https://www.facebook.com/kesha/https://twitter.com/KeshaRosehttps://www.instagram.com/iiswhoiis/ Best of Ke$ha https://goo.gl/h9KHi4 Ke$ha - Behind the Scenes https://goo.gl/PKsW1V Subscribe for more: https://goo.gl/2ER4M4Subscribe here: https://goo.gl/2ER4M4"
39203,36DAv_m8Mlw,18.06.06,MNEK - Colour (Lyric Video) ft. Hailee Steinfeld,MNEKVEVO,10,2018-06-01T13:48:48.000Z,"MNEK|""Colour""|""Virgin""|""EMI""|""Pop""",350884,21185,348,885,https://i.ytimg.com/vi/36DAv_m8Mlw/default.jpg,False,False,False,MNEK – Colour (ft Hailee Steinfeld) is available to stream or download here now: https://MNEK.lnk.to/Colour
39205,iC7wWFQUUqU,18.06.06,Keith Urban - Coming Home ft. Julia Michaels,KeithUrbanVEVO,10,2018-05-31T04:00:01.000Z,"Keith|""Urban""|""Coming""|""Home""|""Capitol""|""Nashville""|""Country""",674410,9654,556,328,https://i.ytimg.com/vi/iC7wWFQUUqU/default.jpg,False,False,False,"Purchase Keith Urban’s latest music: http://umgn.us/keithurbanpurchaseStream the latest from Keith Urban: http://umgn.us/keithurbanstreamSign up to receive email updates from Keith Urban: http://umgn.us/keithurbanupdatesWebsite: http://keithurban.net/Facebook: https://www.facebook.com/keithurbanInstagram: http://instagram.com/KeithUrbanTwitter: https://twitter.com/keithurbanMusic video by Keith Urban performing Coming Home. © 2018 Hit Red Records, under exclusive license to UMG Recordings, Inc.http://vevo.ly/2Fiifo"
39208,asiRHYuOP08,18.06.06,5 Seconds Of Summer - Youngblood (Acoustic),5SOSVEVO,10,2018-05-31T23:00:00.000Z,"Seconds|""Of""|""Summer""|""Youngblood""|""Capitol""|""Pop""",483969,50074,290,3700,https://i.ytimg.com/vi/asiRHYuOP08/default.jpg,False,False,False,"Pre-order 5SOS' new album, Youngblood now: https://5sosuk.lnk.to/YoungbloodIDRemember the words you told meLove me till the day I dieSurrender my everything Cos you made me believe you’re mineYeah, you used to call me babyNow you’re calling me by nameTakes one to know one, yeahYou beat me at my own damn gameYou push and you push and I’m pulling awayPulling away from youI give and I give and I give and you takeGive and you takeYoungbloodSay you want me, say you want meOut of your lifeAnd I’m just a dead man walking tonightBut you need it, yeah you need itAll of the timeYeah ooh, ooh, oohYoungbloodSay you want me, say you want meBack in your lifeSo I’m just a dead man crawling tonightCause I need it, yeah I need itAll of the timeYeah ooh, ooh, oohLately our conversationsEnd like it’s the last goodbyeTill one of us gets too drunk And calls about a hundred timesSo who you been calling baby?Nobody could take my placeWhen you looking at those strangersHope to God you see my faceYoungbloodSay you want me, say you want meOut of your lifeAnd I’m just a dead man walking tonightBut you need it, yeah you need itAll of the timeYeah ooh, ooh, oohYoungbloodSay you want me, say you want meBack in your lifeSo I’m just a dead man crawling tonightCos I need it, yeah I need itAll of the timeYeah ooh, ooh, oohYou push and you push and I’m pulling awayPulling away from youI give and I give and I give and you takeGive and you takeYou’re running around and I’m running awayRunning away from youFrom youYoungbloodSay you want me, say you want meOut of your lifeAnd I’m just a YoungbloodBut you need it, yeah you need itAll of the timeYeah ooh, ooh, oohYoungbloodSay you want me, say you want meOut of your lifeAnd I’m just a dead man walking tonightBut you need it, yeah you need itAll of the timeYeah ooh, ooh, oohYou push and you push and I’m pulling awayPulling away from youI give and I give and I give and you takeGive and you takeYoungbloodSay you want me, say you want meOut of your lifeAnd I’m just a dead man walking tonightFollow us on the Official 5SoS social channels:YT VEVO: http://5sosf.am/YTVevoYT Official: http://5sosf.am/OffYTVEVO Channel: http://5sosf.am/OffVEVOWebsite: http://5sosf.am/HomeSnapchat: weare5sosIG: http://5sosf.am/IGTW: http://5sosf.am/TWFB: http://5sosf.am/FBMusic video by 5 Seconds Of Summer performing Youngblood. © 2018 One Mode Productions Limited, under exclusive licence to Universal Music Operations Limitedhttp://vevo.ly/718yYi"
39224,bR1d8l92Q8Q,18.06.06,Maggie Rogers - Fallingwater,MaggieRogersVEVO,10,2018-05-30T13:00:03.000Z,"maggie rogers fallingwater|""fallingwater maggie rogers""|""fallingwater""|""falling water""|""falling water maggie rogers""|""maggie rogers falling water""|""maggie rogers alaska""|""maggie rogers split stones""|""maggie rogers""|""maggie""",287042,10260,241,606,https://i.ytimg.com/vi/bR1d8l92Q8Q/default.jpg,False,False,False,"Download or stream ‘Fallingwater’ by Maggie Rogers: https://maggierogers.lnk.to/fallingwaterYD Directed by Zia AngerDirector of photography: Zoe White Choreography by Emma Portnerhttps://facebook.com/MaggieRogershttps://twitter.com/maggierogers https://instagram.com/maggierogershttp://maggierogers.comLyrics:Hold onI thought that I could take it from here OhI thought that I was calm in the clearNow it's getting harderHold onI thought that I was doing so well Like everything was under a spell Now it's getting harder I never loved you fully in the way I could I fought the current running just the way you would And now I’m in the creekAnd it's getting harderI’m like FallingwaterGo onAnd tell me just what I’m supposed to say As if it could be any other way Oh it's getting louderGo on And tell me just how I could allow All that's light to end up somehowWhere it's getting darkerI never loved you fully in the way I could I fought the current running just the way you would And now I'm stuck upstreamAnd it's getting harderI’m like FallingwaterAnd I’m like FallingwaterSet me freeYou were like FallingwaterComing down on me I never loved you fully in the way I could I fought the current running just the way you would And now I’m in the creek I never gave you everything I wish I could I should have seen it coming from the way you stoodBut now I’m in the creekAnd it's getting harder And it was coming down on me When I was standing in the creekI’m like FallingwaterMusic video by Maggie Rogers performing Fallingwater. © 2018 Debay Sounds LLC, under exclusive license to Capitol Recordshttp://vevo.ly/P0V54Y"
39259,aEM2kOrrNJI,18.06.06,"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",JenniferLopezVEVO,10,2018-05-24T12:00:02.000Z,"jennifer lopez|""jlo""|""jennifer lopez live""|""jlo live""|""jlo full concert""|""amor amor amor""|""ni tu ni yo""|""ain't your mama""|""on the floor""|""love don't cost a thing""|""jenny from the block""|""christina milan""|""britney spears""|""hilary duff""|""kelly rowland""|""Dinero""|""Epic/Nuyorican Productions""|""Jennifer Lopez feat. DJ Khaled & Cardi B""|""Pop""",22427947,406275,37569,24101,https://i.ytimg.com/vi/aEM2kOrrNJI/default.jpg,False,False,False,"Dinero Available at: Spotify: http://smarturl.it/DineroJL/spotifyiTunes: http://smarturl.it/DineroJL/itunesApple Music: http://smarturl.it/DineroJL/applemusicAmazon: http://smarturl.it/DineroJL/azGoogle Play: http://smarturl.it/DineroJL/googleplay Follow JLO!Official Site: http://www.jenniferlopez.comFacebook: https://www.facebook.com/jenniferlopezInstagram: https://www.instagram.com/jloTwitter: https://twitter.com/jlo(C) 2018 Epic Records, a division of Sony Music Entertainment"
39262,au8QGTiPhEw,18.06.06,Azealia Banks - Anna Wintour,AzealiaBanksVEVO,10,2018-05-24T15:59:22.000Z,"Azealia|""Banks""|""Anna""|""Wintour""|""eOne""|""Music""|""Dance""|""Alternative/Indie""|""Electronic""|""Club/Dance""|""Pop""",2154043,85042,11474,15162,https://i.ytimg.com/vi/au8QGTiPhEw/default.jpg,False,False,False,"Azealia Banks Anna WintoureOne MusicAvailable NOW!!!Smarturl- http://smarturl.it/annawintourDirector- Matt SukkarCinematographer: Justin HamiltonSteadicam Operator: Yousheng TangEditor: Mengfan WuProducer: Jayne Roberts & Brittany ReeberExecutive Producer: Richard Peete & Traci CarlsonProduction Company: Neighborhood WatchProduction Designer: Roxanne Marie MichaudColor:  Co3, Sofie BorupMusic video by Azealia Banks performing Anna Wintour. 2018 Azealia Banks under Exclusive License to Entertainment One LLChttp://vevo.ly/LAib95"
39264,vRf3azp1pak,18.06.06,Ariana Grande - No Tears Left To Cry (Live On The Tonight Show Starring Jimmy Fallon),ArianaGrandeVevo,10,2018-05-25T04:00:08.000Z,"Ariana|""Grande""|""No""|""Tears""|""Left""|""To""|""Cry""|""Republic""|""Records""|""Pop""",2452403,132433,2093,7104,https://i.ytimg.com/vi/vRf3azp1pak/default.jpg,False,False,False,"Music video by Ariana Grande performing No Tears Left To Cry. © 2018 Republic Records, a Division of UMG Recordings, Inc.http://vevo.ly/KTi9Wt"
39269,voG07pt-KYI,18.06.06,ZAYN - Entertainer (Official Video),ZaynVEVO,10,2018-05-23T16:00:03.000Z,"Entertainer|""Pop""|""RCA Records Label""|""ZAYN""",17626751,603987,15572,36990,https://i.ytimg.com/vi/voG07pt-KYI/default.jpg,False,False,False,Get ZAYN’s new song “Entertainer” now:iTunes - http://smarturl.it/Z3ntrt4inerZ/itunes?iQid=ytApple Music - http://smarturl.it/Z3ntrt4inerZ/applemusic?iQid=ytSpotify - http://smarturl.it/Z3ntrt4inerZ/spotify?iQid=ytAmazon - http://smarturl.it/Z3ntrt4inerZ/az?iQid=ytGoogle Play - http://smarturl.it/Z3ntrt4inerZ/googleplay?iQid=yt Get ZAYN’s single “Let Me”: http://smarturl.it/ZlZmZ?IQid=ytWatch the official video: http://smarturl.it/ZlZmZv?IQid=yt ZAYN's debut album 'Mind Of Mine'Get it on Apple Music: http://smarturl.it/MindOfMine?IQid=ytTarget Deluxe with 2 Bonus Tracks: http://smarturl.it/MindOfMineTarget?iQid=ytStream/Add on Spotify: http://smarturl.it/MindOfMineSp?IQid=ytAmazon Music: http://smarturl.it/MindOfMineAMZ?IQid=ytGoogle Play: http://smarturl.it/MindOfMineGP?IQid=ytStream on Deezer: http://smarturl.it/MoMdeezer?IQid=yt Exclusive vinyl: http://smarturl.it/MindOfMineD2C?IQid=yt Stream the official music videos from ‘Mind of Mine’:http://smarturl.it/ZMOMVs Follow ZAYN:http://www.facebook.com/ZAYNhttps://twitter.com/zaynmalikhttp://www.instagram.com/ZAYNSnapchat: @ZAYNhttp://smarturl.it/ZAYNSpotifyhttp://www.inZAYN.com Best of ZAYN:http://smarturl.it/BoZPlaylist Subscribe for more:http://smarturl.it/ZSubscribeV
39270,3Q2j5ApzSqs,18.06.06,Christina Aguilera - Fall In Line (Official Video) ft. Demi Lovato,CAguileraVEVO,10,2018-05-23T17:00:01.000Z,"Christina Aguilera feat. Demi Lovato|""Fall In Line""|""Pop""|""RCA Records Label""",13610867,484457,13240,25346,https://i.ytimg.com/vi/3Q2j5ApzSqs/default.jpg,False,False,False,"Pre-order Christina Aguilera’s new album ‘Liberation’ available June 15 and instantly get the new songs “Fall In Line” feat. Demi Lovato, “Twice” and “Accelerate” feat. Ty Dolla $ign and 2 Chainz!iTunes - http://smarturl.it/CxAxLx/itunes?iQid=ytAmazon - http://smarturl.it/CxAxLx/az?iQid=yt Pre-save the album to have it automatically download in your Spotify library on release day!http://smarturl.it/CxAxLx/spotifypresave?iQid=yt Get “Fall In Line” feat. Demi Lovato:iTunes - http://smarturl.it/CAxFILxDLx/itunes?iQid=ytApple Music - http://smarturl.it/CAxFILxDLx/applemusic?iQid=ytSpotify - http://smarturl.it/CAxFILxDLx/spotify?iQid=ytGoogle Play - http://smarturl.it/CAxFILxDLx/googleplay?iQid=ytAmazon - http://smarturl.it/CAxFILxDLx/az?iQid=ytGet “Twice”:iTunes - http://smarturl.it/C2A2xTWICEx/itunes?iQid=ytApple Music - http://smarturl.it/C2A2xTWICEx/applemusic?iQid=ytSpotify - http://smarturl.it/C2A2xTWICEx/spotify?iQid=ytGoogle Play - http://smarturl.it/C2A2xTWICEx/googleplay?iQid=ytAmazon - http://smarturl.it/C2A2xTWICEx/az?iQid=ytGet “Accelerate” feat. Ty Dolla $ign and 2 Chainz:iTunes - http://smarturl.it/CxAxAx/itunes?iQid=ytApple Music - http://smarturl.it/CxAxAx/applemusic?iQid=ytSpotify - http://smarturl.it/CxAxAx/spotify?iQid=ytGoogle Play - http://smarturl.it/CxAxAx/googleplay?iQid=ytAmazon - http://smarturl.it/CxAxAx/az?iQid=yt Follow Christina!Website - http://www.christinaaguilera.com/Facebook - https://www.facebook.com/christinaaguileraTwitter - https://twitter.com/XTINAInstagram - https://www.instagram.com/xtina/"
39273,GfxNGjfSKRY,18.06.06,James Bay - Delicate (Taylor Swift cover) in the Live Lounge,BBCRadio1VEVO,10,2018-05-24T17:00:17.000Z,"James Bay|""Taylor Swift""|""Delicate""|""BBC""|""Radio 1""|""Live Lounge""",654973,26557,501,896,https://i.ytimg.com/vi/GfxNGjfSKRY/default.jpg,False,False,False,James Bay covers Taylor Swift's Delicate in the BBC Radio 1 Live Loungehttp://vevo.ly/kWnwf1
39285,hHaUQh6Gx-Q,18.06.06,"Mustard, Nick Jonas - Anywhere",MustardVEVO,10,2018-05-22T12:00:02.000Z,"Mustard|""Nick""|""Jonas""|""Anywhere""|""10""|""Summers""|""Interscope""|""PS""|""Pop""",1692972,42443,720,1123,https://i.ytimg.com/vi/hHaUQh6Gx-Q/default.jpg,False,False,False,"Anywhere Out Now! http://smarturl.it/AnywhereMustardxNJFollow Mustard:https://www.instagram.com/Mustardhttps://www.twitter.com/Mustardhttps://www.facebook.com/DJMustardOnTheBeatMusic video by Mustard, Nick Jonas performing Anywhere. © 2018 10 Summers Records LLC/Interscope Recordshttp://vevo.ly/S9fFms"
39289,NjMd89dggAk,18.06.06,Shawn Mendes - In My Blood (Live From The Billboard Music Awards / 2018),ShawnMendesVEVO,10,2018-05-21T16:40:16.000Z,"Shawn Mendes|""Khalid""|""Youth""|""In My Blood""|""Billboard Music Awards""|""BBMAs""|""Billboard""|""Mendes""|""live""",541268,24608,1070,865,https://i.ytimg.com/vi/NjMd89dggAk/default.jpg,False,False,False,Pre-order Shawn Mendes: The Album here now: https://IslandRecs.lnk.to/ShawnMendesFollow Shawn Mendes here:Twitter: https://twitter.com/shawnmendesInstagram: https://www.instagram.com/shawnmendes Facebook: https://www.facebook.com/ShawnMendesO...http://vevo.ly/RedqX6
39292,2in8XqiElwc,18.06.06,Nicki Minaj - Chun-Li (Live on SNL / 2018),NickiMinajAtVEVO,10,2018-05-20T07:53:59.000Z,"Nicki Minaj new music|""Nicki Minaj Queen""|""Nicki Minaj new album""|""Nicki Minaj TV performance""|""Nicki Minaj Live""|""Nicki Minaj Chun-li""|""Chun-li""|""SNL performances""|""SNL live performances""",4725121,185567,9215,18512,https://i.ytimg.com/vi/2in8XqiElwc/default.jpg,False,False,False,"Chun-Li (Live on SNL / 2018)Song Available Here: https://nickiminaj.lnk.to/clYD Connect with Nickihttps://www.mypinkfriday.com  https://www.instagram.com/nickiminaj  https://twitter.com/nickiminaj  https://facebook.com/nickiminaj Filmed May 19th, 2018Studio 8H Rockefeller Center In New York, NY Music video by Nicki Minaj performing Chun-Li. © 2018 Young Money/Cash Money Recordshttp://vevo.ly/kJQb4l"
39297,pcJo0tIWybY,18.06.06,SZA - Garden (Say It Like Dat) (Official Video),SZAVEVO,10,2018-05-18T14:00:04.000Z,"Garden (Say It Like Dat)|""R&B""|""SZA""|""Top Dawg Entertainment/RCA Records""",5474546,206387,3994,14943,https://i.ytimg.com/vi/pcJo0tIWybY/default.jpg,False,False,False,SZA's CTRL available on:Apple Music - http://smarturl.it/iCTRLSpotify - http://smarturl.it/sCTRLSoundcloud - http://smarturl.it/scCTRLTidal - http://smarturl.it/tCTRLAmazon Music - http://smarturl.it/aCTRLGoogle Play - http://smarturl.it/gCTRLFollow SZA:http://szactrl.comhttp://instagram.com/szahttp://twitter.com/szahttp://facebook.com/sza
